path_id,point_id,base_date_time_gt,longitude_gt,latitude_gt,longitude_pred,latitude_pred,sog_gt,sog_pred,heading_gt,heading_pred,haversine_dist_km,consolidated_rmse
100000001,313,05-01-25 06:27,-79.60447,27.44202,,,12.4,,16,,1000.0,
100000001,314,05-01-25 06:28,-79.60402,27.44598,,,12.3,,16,,1000.0,
100000001,315,05-01-25 06:29,-79.60359,27.44992,,,12.5,,17,,1000.0,
100000001,316,05-01-25 06:31,-79.60287,27.45523,,,12.5,,18,,1000.0,
100000001,317,05-01-25 06:32,-79.60227,27.45939,,,12.4,,18,,1000.0,
100000001,318,05-01-25 06:33,-79.60159,27.46331,,,12.5,,18,,1000.0,
100000001,319,05-01-25 06:34,-79.60094,27.46731,,,12.5,,18,,1000.0,
100000001,320,05-01-25 06:35,-79.60032,27.47125,,,12.4,,18,,1000.0,
100000001,321,05-01-25 06:37,-79.59935,27.47714,,,12.4,,18,,1000.0,
100000001,322,05-01-25 06:38,-79.59876,27.48103,,,12.4,,18,,1000.0,
100000001,323,05-01-25 06:40,-79.59802,27.48571,,,12.4,,18,,1000.0,
100000001,324,05-01-25 06:41,-79.59736,27.48976,,,12.4,,18,,1000.0,
100000001,325,05-01-25 06:42,-79.59673,27.49369,,,12.4,,18,,1000.0,
100000001,326,05-01-25 06:43,-79.59603,27.49833,,,12.3,,18,,1000.0,
100000001,327,05-01-25 06:45,-79.59528,27.50324,,,12.4,,18,,1000.0,
100000001,328,05-01-25 06:46,-79.59462,27.50733,,,12.3,,18,,1000.0,
100000001,329,05-01-25 06:48,-79.59364,27.51351,,,12.4,,18,,1000.0,
100000001,330,05-01-25 06:49,-79.59293,27.51769,,,12.4,,18,,1000.0,
100000001,331,05-01-25 06:50,-79.59225,27.52225,,,12.3,,18,,1000.0,
100000001,332,05-01-25 06:51,-79.59153,27.52624,,,12.3,,18,,1000.0,
100000001,333,05-01-25 06:53,-79.59083,27.5302,,,12.4,,18,,1000.0,
100000001,334,05-01-25 06:54,-79.59021,27.53415,,,12.4,,18,,1000.0,
100000001,335,05-01-25 06:56,-79.58924,27.54038,,,12.5,,18,,1000.0,
100000001,336,05-01-25 06:57,-79.58849,27.545,,,12.5,,18,,1000.0,
100000001,337,05-01-25 06:58,-79.58765,27.55024,,,12.6,,18,,1000.0,
100000001,338,05-01-25 07:00,-79.58698,27.5543,,,12.5,,18,,1000.0,
100000001,339,05-01-25 07:01,-79.58613,27.55941,,,12.5,,18,,1000.0,
100000001,340,05-01-25 07:02,-79.58546,27.56348,,,12.4,,18,,1000.0,
100000001,341,05-01-25 07:03,-79.58476,27.56753,,,12.4,,18,,1000.0,
100000001,342,05-01-25 07:05,-79.58412,27.57148,,,12.5,,18,,1000.0,
100000001,343,05-01-25 07:06,-79.58347,27.57548,,,12.4,,18,,1000.0,
100000001,344,05-01-25 07:07,-79.58282,27.57943,,,12.4,,18,,1000.0,
100000001,345,05-01-25 07:08,-79.58208,27.58413,,,12.5,,18,,1000.0,
100000001,346,05-01-25 07:09,-79.58151,27.58819,,,12.4,,17,,1000.0,
100000001,347,05-01-25 07:11,-79.58089,27.5927,,,12.4,,18,,1000.0,
100000001,348,05-01-25 07:12,-79.58031,27.59662,,,12.2,,18,,1000.0,
100000001,349,05-01-25 07:13,-79.57976,27.60048,,,12.2,,18,,1000.0,
100000001,350,05-01-25 07:14,-79.57919,27.60459,,,12.2,,18,,1000.0,
100000001,351,05-01-25 07:16,-79.57855,27.60907,,,12.1,,18,,1000.0,
100000001,352,05-01-25 07:17,-79.57775,27.61468,,,12.2,,18,,1000.0,
100000001,353,05-01-25 07:19,-79.57712,27.61924,,,12.2,,18,,1000.0,
100000001,354,05-01-25 07:20,-79.57646,27.62376,,,12.2,,18,,1000.0,
100000001,355,05-01-25 07:21,-79.57587,27.62769,,,12.2,,18,,1000.0,
100000001,356,05-01-25 07:23,-79.57517,27.6327,,,12.2,,18,,1000.0,
100000001,357,05-01-25 07:24,-79.57452,27.63667,,,12.2,,18,,1000.0,
100000001,358,05-01-25 07:26,-79.57356,27.64281,,,12.2,,18,,1000.0,
100000001,359,05-01-25 07:27,-79.57291,27.64745,,,12.2,,18,,1000.0,
100000001,360,05-01-25 07:28,-79.57211,27.65255,,,12.2,,18,,1000.0,
100000001,361,05-01-25 07:30,-79.57144,27.65699,,,12.3,,18,,1000.0,
100000001,362,05-01-25 07:31,-79.57058,27.66281,,,12.3,,18,,1000.0,
100000001,363,05-01-25 07:33,-79.56997,27.66673,,,12.2,,18,,1000.0,
100000001,364,05-01-25 07:34,-79.56933,27.67122,,,12.3,,18,,1000.0,
100000001,365,05-01-25 07:35,-79.56871,27.67519,,,12.2,,18,,1000.0,
100000001,366,05-01-25 07:37,-79.56776,27.68131,,,12.3,,18,,1000.0,
100000001,367,05-01-25 07:39,-79.5667,27.68763,,,12.2,,18,,1000.0,
100000001,368,05-01-25 07:40,-79.56592,27.69207,,,12.1,,18,,1000.0,
100000001,369,05-01-25 07:41,-79.56521,27.69607,,,12.2,,18,,1000.0,
100000001,370,05-01-25 07:43,-79.564,27.7034,,,12.2,,18,,1000.0,
100000001,371,05-01-25 07:45,-79.56341,27.7073,,,12.3,,18,,1000.0,
100000001,372,05-01-25 07:46,-79.56281,27.71125,,,12.3,,18,,1000.0,
100000001,373,05-01-25 07:47,-79.56212,27.71583,,,12.3,,18,,1000.0,
100000001,374,05-01-25 07:48,-79.56147,27.71984,,,12.2,,19,,1000.0,
100000001,375,05-01-25 07:51,-79.56017,27.72771,,,12.4,,18,,1000.0,
100000001,376,05-01-25 07:52,-79.55932,27.73283,,,12.4,,18,,1000.0,
100000001,377,05-01-25 07:53,-79.55855,27.73748,,,12.3,,18,,1000.0,
100000001,378,05-01-25 07:55,-79.55783,27.74143,,,12.3,,19,,1000.0,
100000001,379,05-01-25 07:56,-79.55691,27.74649,,,12.4,,18,,1000.0,
100000001,380,05-01-25 07:58,-79.55576,27.75407,,,12.2,,18,,1000.0,
100000001,381,05-01-25 07:59,-79.55513,27.75793,,,12.3,,18,,1000.0,
100000001,382,05-01-25 08:01,-79.55443,27.76203,,,12.3,,18,,1000.0,
100000001,383,05-01-25 08:02,-79.55378,27.76595,,,12.3,,18,,1000.0,
100000001,384,05-01-25 08:03,-79.553,27.77048,,,12.2,,18,,1000.0,
100000001,385,05-01-25 08:04,-79.55219,27.77506,,,12.3,,18,,1000.0,
100000001,386,05-01-25 08:06,-79.55152,27.7791,,,12.4,,18,,1000.0,
100000001,387,05-01-25 08:07,-79.55088,27.78309,,,12.4,,18,,1000.0,
100000001,388,05-01-25 08:08,-79.55008,27.78763,,,12.5,,18,,1000.0,
100000001,389,05-01-25 08:10,-79.54917,27.79279,,,12.4,,18,,1000.0,
100000001,390,05-01-25 08:11,-79.54843,27.79681,,,12.4,,18,,1000.0,
100000001,391,05-01-25 08:12,-79.54751,27.80183,,,12.4,,18,,1000.0,
100000001,392,05-01-25 08:14,-79.54666,27.80652,,,12.4,,18,,1000.0,
100000001,393,05-01-25 08:15,-79.54586,27.81104,,,12.4,,18,,1000.0,
100000001,394,05-01-25 08:16,-79.54505,27.81559,,,12.3,,18,,1000.0,
100000001,395,05-01-25 08:17,-79.54429,27.81971,,,12.4,,18,,1000.0,
100000001,396,05-01-25 08:19,-79.54354,27.82376,,,12.4,,18,,1000.0,
100000001,397,05-01-25 08:20,-79.54236,27.82998,,,12.4,,18,,1000.0,
100000001,398,05-01-25 08:22,-79.54158,27.83398,,,12.4,,18,,1000.0,
100000001,399,05-01-25 08:23,-79.54054,27.83962,,,12.5,,18,,1000.0,
100000001,400,05-01-25 08:24,-79.53974,27.84372,,,12.5,,18,,1000.0,
100000001,401,05-01-25 08:28,-79.53755,27.85507,,,12.4,,16,,1000.0,
100000001,402,05-01-25 08:29,-79.53691,27.85916,,,12.5,,16,,1000.0,
100000001,403,05-01-25 08:30,-79.53614,27.86434,,,12.4,,16,,1000.0,
100000001,404,05-01-25 08:32,-79.53529,27.87007,,,12.5,,16,,1000.0,
100000001,405,05-01-25 08:33,-79.5346,27.87471,,,12.5,,16,,1000.0,
100000001,406,05-01-25 08:35,-79.53379,27.88048,,,12.5,,16,,1000.0,
100000001,407,05-01-25 08:36,-79.53313,27.88519,,,12.4,,16,,1000.0,
100000001,408,05-01-25 08:38,-79.5325,27.88984,,,12.5,,16,,1000.0,
100000001,409,05-01-25 08:39,-79.53181,27.8944,,,12.4,,16,,1000.0,
100000001,410,05-01-25 08:40,-79.53121,27.8984,,,12.6,,16,,1000.0,
100000001,411,05-01-25 08:42,-79.53022,27.90538,,,12.5,,19,,1000.0,
100000001,412,05-01-25 08:43,-79.52953,27.90938,,,12.4,,21,,1000.0,
100000001,413,05-01-25 08:45,-79.52839,27.91447,-79.52839,27.91447,12.1,12.1,26,26.0,0.0,
100000001,414,05-01-25 08:46,-79.52732,27.91833,,,12.1,,29,,1000.0,
100000001,415,05-01-25 08:47,-79.52603,27.92206,,,12.0,,32,,1000.0,
100000001,416,05-01-25 08:48,-79.52457,27.92574,,,12.0,,33,,1000.0,
100000001,417,05-01-25 08:50,-79.52303,27.92938,,,11.9,,36,,1000.0,
100000001,418,05-01-25 08:52,-79.52002,27.93541,,,11.8,,39,,1000.0,
100000001,419,05-01-25 08:53,-79.51751,27.93999,,,11.7,,40,,1000.0,
100000001,420,05-01-25 08:55,-79.51381,27.94619,,,11.7,,43,,1000.0,
100000001,421,05-01-25 08:57,-79.51107,27.95044,,,11.6,,43,,1000.0,
100000001,422,05-01-25 08:58,-79.50864,27.95418,,,11.6,,43,,1000.0,
100000001,423,05-01-25 08:59,-79.50657,27.95746,,,11.5,,43,,1000.0,
100000001,424,05-01-25 09:00,-79.50596,27.9584,,,11.5,,43,,1000.0,
100000001,425,05-01-25 09:01,-79.50386,27.96157,,,11.5,,43,,1000.0,
100000001,426,05-01-25 09:03,-79.49984,27.96771,,,11.5,,43,,1000.0,
100000001,427,05-01-25 09:04,-79.49781,27.97086,,,11.4,,43,,1000.0,
100000001,428,05-01-25 09:05,-79.49569,27.97417,,,11.4,,43,,1000.0,
100000001,429,05-01-25 09:06,-79.4936,27.97739,,,11.3,,43,,1000.0,
100000001,430,05-01-25 09:08,-79.49159,27.98049,,,11.3,,43,,1000.0,
100000001,431,05-01-25 09:09,-79.48955,27.98373,,,11.3,,43,,1000.0,
100000001,432,05-01-25 09:10,-79.48753,27.98696,,,11.3,,43,,1000.0,
100000001,433,05-01-25 09:12,-79.48314,27.99381,,,11.2,,43,,1000.0,
100000001,434,05-01-25 09:14,-79.48111,27.99701,,,11.2,,43,,1000.0,
100000001,435,05-01-25 09:15,-79.47907,28.00024,,,11.2,,43,,1000.0,
100000001,436,05-01-25 09:16,-79.47705,28.00336,,,11.3,,43,,1000.0,
100000001,437,05-01-25 09:17,-79.4749,28.00662,,,11.2,,43,,1000.0,
100000001,438,05-01-25 09:18,-79.47286,28.00977,,,11.2,,43,,1000.0,
100000001,439,05-01-25 09:19,-79.47086,28.01292,,,11.2,,43,,1000.0,
100000001,440,05-01-25 09:21,-79.46876,28.01619,,,11.2,,43,,1000.0,
100000001,441,05-01-25 09:22,-79.46618,28.02026,,,11.1,,43,,1000.0,
100000001,442,05-01-25 09:23,-79.46419,28.02339,,,11.1,,43,,1000.0,
100000001,443,05-01-25 09:24,-79.46222,28.02653,,,11.1,,43,,1000.0,
100000001,444,05-01-25 09:25,-79.46042,28.02935,,,11.1,,43,,1000.0,
100000001,445,05-01-25 09:27,-79.45841,28.03245,,,11.1,,42,,1000.0,
100000001,446,05-01-25 09:28,-79.45666,28.0351,,,11.1,,41,,1000.0,
100000001,447,05-01-25 09:29,-79.45441,28.03875,,,11.1,,41,,1000.0,
100000001,448,05-01-25 09:30,-79.45248,28.04199,,,11.1,,41,,1000.0,
100000001,449,05-01-25 09:31,-79.45063,28.0452,,,11.0,,41,,1000.0,
100000001,450,05-01-25 09:32,-79.44866,28.04844,,,11.0,,41,,1000.0,
100000001,451,05-01-25 09:34,-79.44671,28.0516,,,11.1,,41,,1000.0,
100000001,452,05-01-25 09:35,-79.4448,28.05478,,,11.1,,41,,1000.0,
100000001,453,05-01-25 09:36,-79.44283,28.05793,,,11.1,,41,,1000.0,
100000001,454,05-01-25 09:37,-79.44084,28.06117,,,11.1,,41,,1000.0,
100000001,455,05-01-25 09:38,-79.43888,28.06434,,,11.1,,41,,1000.0,
100000001,456,05-01-25 09:39,-79.43696,28.06744,,,11.0,,41,,1000.0,
100000001,457,05-01-25 09:41,-79.43479,28.07101,,,11.0,,41,,1000.0,
100000001,458,05-01-25 09:42,-79.43251,28.07468,,,11.0,,41,,1000.0,
100000001,459,05-01-25 09:43,-79.43054,28.07779,,,10.9,,41,,1000.0,
100000001,460,05-01-25 09:44,-79.4286,28.08092,,,11.0,,40,,1000.0,
100000001,461,05-01-25 09:46,-79.42673,28.08405,,,10.9,,40,,1000.0,
100000001,462,05-01-25 09:47,-79.42488,28.08722,,,10.9,,40,,1000.0,
100000001,463,05-01-25 09:48,-79.42303,28.09032,,,11.0,,40,,1000.0,
100000001,464,05-01-25 09:49,-79.42118,28.09353,,,11.0,,40,,1000.0,
100000001,465,05-01-25 09:50,-79.41918,28.09671,,,11.0,,40,,1000.0,
100000001,466,05-01-25 09:52,-79.4167,28.10088,,,11.0,,40,,1000.0,
100000001,467,05-01-25 09:53,-79.4145,28.10448,,,11.1,,40,,1000.0,
100000001,468,05-01-25 09:54,-79.41229,28.10807,,,11.0,,40,,1000.0,
100000001,469,05-01-25 09:56,-79.41038,28.11119,,,10.9,,40,,1000.0,
100000001,470,05-01-25 09:57,-79.40812,28.11487,,,11.0,,40,,1000.0,
100000001,471,05-01-25 09:58,-79.40622,28.11792,,,11.0,,40,,1000.0,
100000001,472,05-01-25 09:59,-79.40458,28.12061,,,10.9,,40,,1000.0,
100000001,473,05-01-25 10:00,-79.40373,28.12202,,,11.0,,40,,1000.0,
100000001,474,05-01-25 10:01,-79.40179,28.12517,,,10.9,,40,,1000.0,
100000001,475,05-01-25 10:02,-79.39982,28.12815,,,10.9,,40,,1000.0,
100000001,476,05-01-25 10:03,-79.39789,28.1314,,,10.9,,40,,1000.0,
100000001,477,05-01-25 10:04,-79.39591,28.13456,,,10.9,,39,,1000.0,
100000001,478,05-01-25 10:05,-79.394,28.13764,,,10.9,,37,,1000.0,
100000001,479,05-01-25 10:07,-79.39172,28.14172,,,11.0,,34,,1000.0,
100000001,480,05-01-25 10:08,-79.39007,28.145,,,11.0,,33,,1000.0,
100000001,481,05-01-25 10:09,-79.3884,28.14839,,,11.0,,34,,1000.0,
100000001,482,05-01-25 10:10,-79.38681,28.15158,,,11.0,,34,,1000.0,
100000001,483,05-01-25 10:12,-79.38496,28.15541,,,11.0,,34,,1000.0,
100000001,484,05-01-25 10:13,-79.38329,28.15874,,,11.0,,36,,1000.0,
100000001,485,05-01-25 10:14,-79.38183,28.16151,,,11.0,,37,,1000.0,
100000001,486,05-01-25 10:15,-79.38006,28.1647,,,10.9,,37,,1000.0,
100000001,487,05-01-25 10:16,-79.37822,28.1679,,,10.9,,37,,1000.0,
100000001,488,05-01-25 10:18,-79.37613,28.1716,,,10.9,,37,,1000.0,
100000001,489,05-01-25 10:19,-79.37428,28.17483,,,10.9,,37,,1000.0,
100000001,490,05-01-25 10:20,-79.3725,28.17799,,,10.9,,37,,1000.0,
100000001,491,05-01-25 10:21,-79.37075,28.18118,,,10.8,,37,,1000.0,
100000001,492,05-01-25 10:22,-79.36923,28.1839,,,10.9,,38,,1000.0,
100000001,493,05-01-25 10:23,-79.36742,28.18712,,,10.9,,38,,1000.0,
100000001,494,05-01-25 10:24,-79.36559,28.1903,,,10.9,,38,,1000.0,
100000001,495,05-01-25 10:26,-79.36372,28.19345,,,10.8,,38,,1000.0,
100000001,496,05-01-25 10:27,-79.36187,28.19652,,,10.9,,38,,1000.0,
100000001,497,05-01-25 10:28,-79.36025,28.19926,,,10.9,,38,,1000.0,
100000001,498,05-01-25 10:29,-79.35841,28.20242,,,10.8,,38,,1000.0,
100000001,499,05-01-25 10:30,-79.35655,28.20558,,,10.8,,38,,1000.0,
100000001,500,05-01-25 10:31,-79.35449,28.20917,,,10.8,,38,,1000.0,
100000001,501,05-01-25 10:33,-79.35264,28.21239,,,10.8,,39,,1000.0,
100000001,502,05-01-25 10:34,-79.35078,28.21554,,,10.8,,39,,1000.0,
100000001,503,05-01-25 10:35,-79.34893,28.21867,,,10.8,,39,,1000.0,
100000001,504,05-01-25 10:36,-79.347,28.22176,,,10.8,,39,,1000.0,
100000001,505,05-01-25 10:37,-79.34521,28.22484,,,10.8,,39,,1000.0,
100000001,506,05-01-25 10:38,-79.34327,28.22802,,,10.9,,39,,1000.0,
100000001,507,05-01-25 10:40,-79.34137,28.23121,,,10.8,,39,,1000.0,
100000001,508,05-01-25 10:41,-79.33958,28.23428,,,10.8,,39,,1000.0,
100000001,509,05-01-25 10:42,-79.33793,28.237,,,10.7,,39,,1000.0,
100000001,510,05-01-25 10:43,-79.33614,28.24012,,,10.7,,39,,1000.0,
100000001,511,05-01-25 10:44,-79.33412,28.24362,,,10.7,,39,,1000.0,
100000001,512,05-01-25 10:45,-79.33227,28.24675,,,10.6,,39,,1000.0,
100000001,513,05-01-25 10:47,-79.33047,28.24979,,,10.7,,39,,1000.0,
100000001,514,05-01-25 10:48,-79.32858,28.25292,,,10.7,,39,,1000.0,
100000001,515,05-01-25 10:49,-79.32676,28.25597,,,10.7,,39,,1000.0,
100000001,516,05-01-25 10:50,-79.32465,28.25952,,,10.6,,39,,1000.0,
100000001,517,05-01-25 10:51,-79.32304,28.2622,,,10.7,,39,,1000.0,
100000001,518,05-01-25 10:53,-79.32071,28.26608,,,10.7,,39,,1000.0,
100000001,519,05-01-25 10:54,-79.31881,28.26925,,,10.6,,39,,1000.0,
100000001,520,05-01-25 10:55,-79.31694,28.27228,,,10.7,,37,,1000.0,
100000001,521,05-01-25 10:56,-79.31509,28.27542,,,10.7,,25,,1000.0,
100000001,522,05-01-25 10:57,-79.31388,28.27862,,,10.5,,7,,1000.0,
100000001,523,05-01-25 10:59,-79.31363,28.28202,-79.31363,28.28202,10.2,10.2,351,351.0,0.0,
100000001,524,05-01-25 11:00,-79.3142,28.28484,,,10.2,,348,,1000.0,
100000001,525,05-01-25 11:02,-79.31596,28.29051,,,10.8,,349,,1000.0,
100000001,526,05-01-25 11:03,-79.317,28.29383,,,10.9,,353,,1000.0,
100000001,527,05-01-25 11:04,-79.31797,28.29746,,,11.1,,359,,1000.0,
100000001,528,05-01-25 11:05,-79.3185,28.30103,,,11.0,,3,,1000.0,
100000001,529,05-01-25 11:06,-79.31875,28.30457,,,11.1,,4,,1000.0,
100000001,530,05-01-25 11:09,-79.319,28.31195,,,11.3,,4,,1000.0,
100000001,531,05-01-25 11:11,-79.31934,28.32029,,,11.4,,358,,1000.0,
100000001,532,05-01-25 11:13,-79.32005,28.32565,,,11.4,,354,,1000.0,
100000001,533,05-01-25 11:14,-79.32077,28.32984,,,11.5,,354,,1000.0,
100000001,534,05-01-25 11:16,-79.32147,28.33414,,,11.5,,354,,1000.0,
100000001,535,05-01-25 11:17,-79.32238,28.33952,,,11.6,,355,,1000.0,
100000001,536,05-01-25 11:18,-79.32298,28.34322,,,11.5,,355,,1000.0,
100000001,537,05-01-25 11:22,-79.3249,28.35608,,,11.6,,356,,1000.0,
100000001,538,05-01-25 11:24,-79.32542,28.35976,,,11.6,,356,,1000.0,
100000001,539,05-01-25 11:25,-79.32599,28.36355,,,11.5,,356,,1000.0,
100000001,540,05-01-25 11:26,-79.32649,28.36727,,,11.5,,357,,1000.0,
100000001,541,05-01-25 11:27,-79.32694,28.37093,,,11.5,,357,,1000.0,
100000001,542,05-01-25 11:31,-79.32838,28.38315,,,11.4,,357,,1000.0,
100000001,543,05-01-25 11:32,-79.32884,28.38753,,,11.5,,358,,1000.0,
100000001,544,05-01-25 11:33,-79.32931,28.39121,,,11.4,,357,,1000.0,
100000001,545,05-01-25 11:35,-79.32979,28.3954,,,11.4,,357,,1000.0,
100000001,546,05-01-25 11:36,-79.33026,28.3991,,,11.3,,357,,1000.0,
100000001,547,05-01-25 11:37,-79.3308,28.40384,,,11.4,,357,,1000.0,
100000001,548,05-01-25 11:39,-79.33122,28.40758,,,11.4,,357,,1000.0,
100000001,549,05-01-25 11:40,-79.33163,28.41121,,,11.4,,357,,1000.0,
100000001,550,05-01-25 11:41,-79.33206,28.41539,,,11.5,,357,,1000.0,
100000001,551,05-01-25 11:43,-79.33289,28.42289,,,11.4,,357,,1000.0,
100000001,552,05-01-25 11:45,-79.33332,28.42658,,,11.4,,357,,1000.0,
100000001,553,05-01-25 11:46,-79.33373,28.43026,,,11.3,,357,,1000.0,
100000001,554,05-01-25 11:47,-79.33416,28.43396,,,11.4,,356,,1000.0,
100000001,555,05-01-25 11:49,-79.3351,28.44136,,,11.4,,355,,1000.0,
100000001,556,05-01-25 11:51,-79.336,28.44817,,,11.4,,355,,1000.0,
100000001,557,05-01-25 11:53,-79.33649,28.45187,,,11.4,,355,,1000.0,
100000001,558,05-01-25 11:54,-79.33691,28.45557,,,11.3,,355,,1000.0,
100000001,559,05-01-25 11:55,-79.33747,28.4598,,,11.4,,355,,1000.0,
100000001,560,05-01-25 11:57,-79.33824,28.46613,,,11.3,,355,,1000.0,
100000001,561,05-01-25 11:58,-79.33868,28.46984,,,11.4,,355,,1000.0,
100000001,562,05-01-25 11:59,-79.33915,28.47365,,,11.3,,355,,1000.0,
100000001,563,05-01-25 12:00,-79.3392,28.47407,,,11.4,,355,,1000.0,
100000001,564,05-01-25 12:01,-79.33965,28.47787,,,11.4,,355,,1000.0,
100000001,565,05-01-25 12:02,-79.34006,28.48153,,,11.4,,355,,1000.0,
100000001,566,05-01-25 12:03,-79.34049,28.48529,,,11.4,,355,,1000.0,
100000001,567,05-01-25 12:04,-79.34086,28.48904,,,11.5,,355,,1000.0,
100000001,568,05-01-25 12:05,-79.34127,28.49269,,,11.4,,354,,1000.0,
100000001,569,05-01-25 12:09,-79.34285,28.50533,,,11.4,,354,,1000.0,
100000001,570,05-01-25 12:11,-79.34329,28.50899,,,11.4,,354,,1000.0,
100000001,571,05-01-25 12:12,-79.34382,28.51272,,,11.3,,354,,1000.0,
100000001,572,05-01-25 12:13,-79.3443,28.51638,,,11.3,,354,,1000.0,
100000001,573,05-01-25 12:14,-79.34483,28.52051,,,11.3,,354,,1000.0,
100000001,574,05-01-25 12:15,-79.3453,28.5242,,,11.3,,354,,1000.0,
100000001,575,05-01-25 12:17,-79.34576,28.52786,,,11.3,,354,,1000.0,
100000001,576,05-01-25 12:18,-79.34624,28.53146,,,11.2,,354,,1000.0,
100000001,577,05-01-25 12:19,-79.34673,28.53514,,,11.3,,354,,1000.0,
100000001,578,05-01-25 12:20,-79.34725,28.53935,,,11.3,,354,,1000.0,
100000001,579,05-01-25 12:22,-79.34785,28.54359,,,11.3,,354,,1000.0,
100000001,580,05-01-25 12:23,-79.34833,28.5471,,,11.2,,354,,1000.0,
100000001,581,05-01-25 12:24,-79.34883,28.55089,,,11.3,,354,,1000.0,
100000001,582,05-01-25 12:25,-79.34928,28.55402,,,11.3,,354,,1000.0,
100000001,583,05-01-25 12:26,-79.34975,28.5576,,,11.2,,354,,1000.0,
100000001,584,05-01-25 12:27,-79.3503,28.5618,,,11.2,,355,,1000.0,
100000001,585,05-01-25 12:29,-79.35076,28.56545,,,11.3,,355,,1000.0,
100000001,586,05-01-25 12:30,-79.35126,28.56912,,,11.3,,355,,1000.0,
100000001,587,05-01-25 12:31,-79.35185,28.57333,,,11.2,,355,,1000.0,
100000001,588,05-01-25 12:32,-79.35231,28.57698,,,11.2,,356,,1000.0,
100000001,589,05-01-25 12:33,-79.35274,28.58061,,,11.2,,356,,1000.0,
100000001,590,05-01-25 12:35,-79.35317,28.58425,,,11.2,,356,,1000.0,
100000001,591,05-01-25 12:36,-79.35362,28.58843,,,11.2,,356,,1000.0,
100000001,592,05-01-25 12:37,-79.354,28.59212,,,11.2,,356,,1000.0,
100000001,593,05-01-25 12:38,-79.35436,28.59572,,,11.2,,356,,1000.0,
100000001,594,05-01-25 12:39,-79.35478,28.59927,,,11.1,,356,,1000.0,
100000001,595,05-01-25 12:41,-79.35529,28.60342,,,11.2,,356,,1000.0,
100000001,596,05-01-25 12:42,-79.35569,28.60715,,,11.1,,356,,1000.0,
100000001,597,05-01-25 12:43,-79.35616,28.61125,,,11.1,,356,,1000.0,
100000001,598,05-01-25 12:45,-79.35677,28.61641,,,11.1,,356,,1000.0,
100000001,599,05-01-25 12:46,-79.35725,28.62048,,,11.1,,356,,1000.0,
100000001,600,05-01-25 12:47,-79.35764,28.62415,,,11.1,,356,,1000.0,
100000001,601,05-01-25 12:49,-79.35802,28.62784,,,11.1,,356,,1000.0,
100000001,602,05-01-25 12:50,-79.35844,28.63141,,,11.1,,356,,1000.0,
100000001,603,05-01-25 12:51,-79.35892,28.635,,,11.1,,356,,1000.0,
100000001,604,05-01-25 12:52,-79.35934,28.63861,,,11.1,,356,,1000.0,
100000001,605,05-01-25 12:53,-79.35974,28.64225,,,11.1,,356,,1000.0,
100000001,606,05-01-25 12:55,-79.36022,28.64637,,,11.1,,356,,1000.0,
100000001,607,05-01-25 12:56,-79.36064,28.64993,,,11.1,,356,,1000.0,
100000001,608,05-01-25 12:57,-79.36106,28.65347,,,11.1,,356,,1000.0,
100000001,609,05-01-25 12:58,-79.36156,28.65765,,,11.1,,356,,1000.0,
100000001,610,05-01-25 13:00,-79.36204,28.66169,,,11.0,,356,,1000.0,
100000001,611,05-01-25 13:01,-79.36245,28.66532,,,11.1,,356,,1000.0,
100000001,612,05-01-25 13:02,-79.36302,28.6705,,,11.0,,356,,1000.0,
100000001,613,05-01-25 13:04,-79.36341,28.6741,,,11.0,,356,,1000.0,
100000001,614,05-01-25 13:05,-79.36385,28.67813,,,11.0,,356,,1000.0,
100000001,615,05-01-25 13:06,-79.36424,28.68174,,,11.0,,356,,1000.0,
100000001,616,05-01-25 13:07,-79.36464,28.6853,,,11.0,,356,,1000.0,
100000001,617,05-01-25 13:09,-79.36512,28.68944,,,11.0,,356,,1000.0,
100000001,618,05-01-25 13:10,-79.3655,28.69296,,,11.0,,356,,1000.0,
100000001,619,05-01-25 13:11,-79.36597,28.69708,,,10.9,,356,,1000.0,
100000001,620,05-01-25 13:12,-79.36645,28.70116,,,10.9,,356,,1000.0,
100000001,621,05-01-25 13:14,-79.36705,28.70677,,,10.9,,356,,1000.0,
100000001,622,05-01-25 13:15,-79.36741,28.71036,,,10.9,,356,,1000.0,
100000001,623,05-01-25 13:17,-79.36775,28.7138,,,11.0,,356,,1000.0,
100000001,624,05-01-25 13:18,-79.36809,28.71699,,,10.9,,355,,1000.0,
100000001,625,05-01-25 13:19,-79.36848,28.72049,,,10.9,,355,,1000.0,
100000001,626,05-01-25 13:20,-79.36911,28.72559,,,10.9,,355,,1000.0,
100000001,627,05-01-25 13:22,-79.36974,28.73112,,,10.9,,355,,1000.0,
100000001,628,05-01-25 13:24,-79.37033,28.73623,,,10.8,,355,,1000.0,
100000001,629,05-01-25 13:25,-79.37073,28.73978,,,10.9,,355,,1000.0,
100000001,630,05-01-25 13:26,-79.37123,28.74383,,,10.9,,355,,1000.0,
100000001,631,05-01-25 13:28,-79.37186,28.74889,,,10.9,,355,,1000.0,
100000001,632,05-01-25 13:29,-79.37234,28.75289,,,10.9,,355,,1000.0,
100000001,633,05-01-25 13:31,-79.37287,28.75746,,,10.9,,355,,1000.0,
100000001,634,05-01-25 13:32,-79.37328,28.7611,,,10.9,,355,,1000.0,
100000001,635,05-01-25 13:33,-79.3737,28.76461,,,10.8,,355,,1000.0,
